observation_id,date,region,soil_type,crop_type,avg_temperature_c,avg_humidity_pct,rainfall_mm,primary_pest_type,pest_severity_score,pest_count_per_plot,treatment_recommended
OBS-02725,2022-03-03,Central_Valley,Loam,Barley,22.7,39.3,29.4,Aphids,Low,1,0
OBS-02726,2022-07-24,Central_Valley,Silt,Wheat,28.0,42.0,14.9,Aphids,Low,2,0
OBS-02727,2023-06-08,Central_Valley,Silt,Soybean,14.5,89.4,1.6,Armyworms,Low,1,0
OBS-02728,2022-12-05,East_Region,Loam,Wheat,29.6,83.3,7.6,Whiteflies,Low,1,0
OBS-02729,2023-02-15,Central_Valley,Loam,Wheat,32.8,37.4,21.5,Beetles,Medium,4,1
OBS-02730,2023-07-16,West_Region,Sandy,Corn,27.0,48.4,20.4,Whiteflies,Low,2,0
OBS-02731,2022-06-13,West_Region,Sandy,Cotton,27.6,66.1,36.2,Armyworms,Medium,4,1
OBS-02732,2022-12-21,South_Region,Silt,Soybean,28.8,36.4,33.7,Armyworms,Low,2,0
OBS-02733,2023-08-16,East_Region,Loam,Wheat,32.4,78.8,28.9,Beetles,Medium,6,1
OBS-02734,2023-01-20,North_Region,Sandy,Tomato,26.2,80.2,44.7,Blight_Spores,High,8,1
OBS-02735,2023-08-08,East_Region,Sandy,Barley,38.0,68.9,45.1,Aphids,Low,0,0
OBS-02736,2022-05-01,Central_Valley,Sandy,Soybean,20.9,40.7,46.4,Whiteflies,Low,1,0
OBS-02737,2022-07-14,East_Region,Sandy,Corn,25.0,92.7,30.9,Beetles,Low,0,0
OBS-02738,2022-01-31,Central_Valley,Silt,Cotton,40.0,52.0,48.4,Blight_Spores,High,7,1
OBS-02739,2022-10-14,North_Region,Clay,Cotton,23.1,92.3,4.7,Whiteflies,Medium,4,1
OBS-02740,2023-10-30,North_Region,Silt,Tomato,31.7,74.0,20.6,Beetles,Medium,4,1
OBS-02741,2023-07-31,West_Region,Loam,Rice,12.5,58.1,38.8,Beetles,Low,1,0
OBS-02742,2023-07-02,South_Region,Sandy,Soybean,34.1,54.8,26.8,Armyworms,Low,3,0
OBS-02743,2023-02-03,East_Region,Clay,Wheat,22.7,63.4,32.6,Beetles,Low,3,0
OBS-02744,2022-12-13,Central_Valley,Loam,Wheat,36.7,59.0,5.9,Blight_Spores,Low,3,0
OBS-02745,2022-12-15,Central_Valley,Clay,Barley,28.4,89.0,27.7,Blight_Spores,Low,2,0
OBS-02746,2022-10-15,South_Region,Loam,Cotton,37.8,66.7,3.3,Armyworms,Low,3,0
OBS-02747,2022-12-24,North_Region,Silt,Barley,30.1,44.4,42.1,Beetles,Low,3,0
OBS-02748,2023-01-20,West_Region,Silt,Soybean,26.3,87.2,45.0,Beetles,Low,1,0
OBS-02749,2022-11-04,East_Region,Loam,Rice,22.2,59.8,42.1,Blight_Spores,Low,0,0
OBS-02750,2023-06-22,Central_Valley,Sandy,Corn,24.4,79.1,14.9,Aphids,Low,3,0
OBS-02751,2023-03-29,Central_Valley,Clay,Soybean,19.6,78.8,11.9,Whiteflies,Low,3,0
OBS-02752,2023-06-17,Central_Valley,Sandy,Cotton,19.1,55.5,32.5,Blight_Spores,Low,2,0
OBS-02753,2022-04-10,East_Region,Clay,Barley,19.8,58.0,49.7,Beetles,Low,2,0
OBS-02754,2023-04-14,South_Region,Loam,Soybean,10.2,93.0,22.9,Armyworms,Medium,5,1
OBS-02755,2023-10-06,West_Region,Loam,Cotton,11.1,53.5,34.3,Beetles,Low,0,0
OBS-02756,2022-08-10,North_Region,Silt,Wheat,30.2,31.1,37.9,Blight_Spores,Low,2,0
OBS-02757,2022-11-10,West_Region,Sandy,Barley,27.1,93.1,28.6,Blight_Spores,Low,2,0
OBS-02758,2022-09-30,North_Region,Clay,Soybean,25.0,51.1,21.4,Blight_Spores,Low,1,0
OBS-02759,2022-11-28,West_Region,Sandy,Cotton,23.1,79.6,49.9,Whiteflies,Low,2,0
OBS-02760,2022-12-05,North_Region,Silt,Rice,10.1,71.3,7.4,Aphids,Low,1,0
OBS-02761,2022-12-03,East_Region,Clay,Wheat,33.1,30.5,6.7,Whiteflies,Medium,4,1
OBS-02762,2023-10-31,West_Region,Silt,Rice,17.9,88.7,16.9,Beetles,Low,1,0
OBS-02763,2023-01-04,North_Region,Loam,Corn,19.6,43.5,28.0,Whiteflies,Low,1,0
OBS-02764,2022-10-14,West_Region,Loam,Wheat,13.2,54.2,22.3,Beetles,Low,3,0
OBS-02765,2022-11-13,North_Region,Silt,Corn,18.3,90.4,16.3,Aphids,Medium,6,1
OBS-02766,2022-05-16,South_Region,Silt,Soybean,34.6,81.5,6.0,Beetles,High,7,1
OBS-02767,2022-08-31,West_Region,Loam,Barley,26.8,48.2,32.1,Armyworms,Low,1,0
OBS-02768,2022-04-13,West_Region,Loam,Wheat,25.7,75.5,9.2,Aphids,High,9,1
OBS-02769,2022-02-11,West_Region,Silt,Soybean,30.3,62.7,18.3,Whiteflies,Low,0,0
OBS-02770,2022-05-25,South_Region,Sandy,Cotton,20.2,78.3,23.3,Blight_Spores,Low,1,0
OBS-02771,2023-05-20,North_Region,Sandy,Rice,15.3,71.2,25.4,Aphids,Low,3,0
OBS-02772,2023-01-22,North_Region,Silt,Wheat,34.5,78.0,5.5,Armyworms,High,7,1
OBS-02773,2022-06-19,Central_Valley,Loam,Corn,27.4,44.5,1.1,Aphids,Medium,4,1
OBS-02774,2022-01-26,North_Region,Clay,Soybean,21.9,79.7,0.9,Whiteflies,Low,0,0
OBS-02775,2022-10-21,Central_Valley,Silt,Rice,39.4,74.2,1.4,Whiteflies,Low,3,0
OBS-02776,2023-06-15,North_Region,Loam,Cotton,19.5,71.4,15.9,Beetles,Medium,4,1
OBS-02777,2022-08-08,South_Region,Sandy,Rice,14.2,70.4,14.5,Aphids,Low,3,0
OBS-02778,2023-01-23,East_Region,Sandy,Tomato,34.4,81.4,26.7,Aphids,Medium,4,1
OBS-02779,2022-09-01,West_Region,Loam,Soybean,32.5,90.5,1.2,Whiteflies,High,8,1
OBS-02780,2022-04-25,West_Region,Sandy,Tomato,37.7,88.2,49.8,Blight_Spores,Medium,4,1
OBS-02781,2022-02-19,Central_Valley,Loam,Tomato,12.1,61.9,25.2,Beetles,Low,3,0
OBS-02782,2022-02-13,Central_Valley,Loam,Corn,19.3,79.6,11.1,Armyworms,Low,3,0
OBS-02783,2022-02-04,North_Region,Silt,Corn,28.1,85.8,22.2,Blight_Spores,Low,3,0
OBS-02784,2022-05-07,South_Region,Loam,Rice,38.5,36.5,10.9,Armyworms,High,7,1
OBS-02785,2022-10-22,North_Region,Silt,Tomato,22.2,72.3,5.3,Armyworms,Medium,4,1
OBS-02786,2022-09-03,Central_Valley,Silt,Barley,13.7,59.3,16.1,Aphids,Low,2,0
OBS-02787,2023-03-03,North_Region,Clay,Wheat,16.5,70.8,30.3,Whiteflies,Medium,6,1
OBS-02788,2022-05-14,South_Region,Silt,Rice,35.1,59.5,0.5,Blight_Spores,Low,3,0
OBS-02789,2022-12-08,North_Region,Clay,Tomato,13.8,42.2,13.4,Blight_Spores,Low,1,0
OBS-02790,2022-02-23,Central_Valley,Silt,Barley,19.2,35.8,24.0,Blight_Spores,Low,2,0
OBS-02791,2023-09-23,North_Region,Loam,Wheat,33.9,52.9,24.0,Aphids,Low,2,0
OBS-02792,2023-05-20,West_Region,Loam,Wheat,27.7,72.0,3.5,Blight_Spores,Low,3,0
OBS-02793,2023-06-29,Central_Valley,Clay,Tomato,19.4,75.6,44.0,Armyworms,Low,3,0
OBS-02794,2023-01-30,Central_Valley,Clay,Rice,22.6,37.8,27.1,Armyworms,Low,0,0
OBS-02795,2023-10-07,North_Region,Silt,Tomato,23.7,56.9,2.0,Armyworms,Low,3,0
OBS-02796,2022-02-14,Central_Valley,Sandy,Soybean,27.4,56.2,29.6,Armyworms,Low,1,0
OBS-02797,2022-01-16,Central_Valley,Clay,Tomato,23.1,77.4,3.5,Armyworms,Medium,4,1
OBS-02798,2023-08-28,West_Region,Clay,Tomato,25.6,54.3,25.0,Aphids,Medium,4,1
OBS-02799,2022-04-17,Central_Valley,Loam,Rice,13.9,49.0,6.3,Aphids,Low,1,0
OBS-02800,2022-12-16,North_Region,Sandy,Rice,19.4,49.5,42.4,Whiteflies,Low,0,0
OBS-02801,2022-10-28,South_Region,Clay,Corn,20.7,56.6,6.5,Blight_Spores,Medium,4,1
OBS-02802,2022-11-16,West_Region,Clay,Barley,31.9,59.7,32.1,Aphids,Low,1,0
OBS-02803,2022-05-08,South_Region,Sandy,Soybean,36.8,36.0,12.6,Beetles,Medium,4,1
OBS-02804,2023-01-28,East_Region,Silt,Rice,11.5,47.7,48.5,Blight_Spores,Low,0,0
OBS-02805,2022-05-16,East_Region,Loam,Wheat,37.6,94.9,31.5,Aphids,Medium,5,1
OBS-02806,2022-05-25,North_Region,Sandy,Wheat,17.1,64.6,41.5,Beetles,Low,0,0
OBS-02807,2023-01-28,West_Region,Sandy,Tomato,27.0,85.7,24.3,Aphids,High,8,1
OBS-02808,2023-09-04,North_Region,Sandy,Corn,23.7,32.0,44.6,Armyworms,Medium,6,1
OBS-02809,2023-05-27,Central_Valley,Loam,Corn,11.4,87.1,40.5,Beetles,Low,0,0
OBS-02810,2022-09-19,South_Region,Clay,Soybean,20.5,45.3,27.4,Blight_Spores,Low,0,0
OBS-02811,2023-10-23,North_Region,Clay,Tomato,15.7,48.4,49.5,Armyworms,Low,0,0
OBS-02812,2022-11-20,South_Region,Clay,Wheat,27.5,34.1,31.6,Armyworms,Low,2,0
OBS-02813,2023-11-27,Central_Valley,Loam,Corn,14.1,82.8,37.4,Whiteflies,Medium,4,1
OBS-02814,2023-10-20,South_Region,Clay,Barley,37.9,58.9,19.8,Beetles,Low,3,0
OBS-02815,2022-08-13,North_Region,Loam,Barley,34.9,48.8,29.7,Armyworms,Low,0,0
OBS-02816,2022-08-21,West_Region,Clay,Cotton,12.1,43.2,44.9,Aphids,Low,0,0
OBS-02817,2022-04-24,North_Region,Loam,Corn,35.7,52.6,14.8,Blight_Spores,Low,3,0
OBS-02818,2022-01-05,East_Region,Silt,Cotton,12.7,47.5,29.3,Beetles,Low,1,0
OBS-02819,2022-01-05,South_Region,Clay,Barley,25.7,81.9,10.2,Blight_Spores,Medium,4,1
OBS-02820,2022-11-07,Central_Valley,Loam,Barley,39.7,39.3,31.3,Whiteflies,Low,1,0
OBS-02821,2023-08-31,North_Region,Sandy,Wheat,23.0,62.7,29.6,Whiteflies,Low,0,0
OBS-02822,2022-11-28,South_Region,Loam,Corn,31.6,61.5,28.0,Armyworms,Medium,4,1
OBS-02823,2023-08-08,South_Region,Sandy,Tomato,30.5,82.6,29.9,Armyworms,Medium,4,1
OBS-02824,2022-03-24,North_Region,Sandy,Wheat,19.8,83.1,37.0,Aphids,Low,1,0
OBS-02825,2023-10-12,West_Region,Loam,Corn,15.2,94.1,49.0,Whiteflies,Medium,4,1
OBS-02826,2022-12-03,South_Region,Silt,Soybean,39.4,88.8,25.7,Aphids,Low,3,0
OBS-02827,2023-11-08,North_Region,Silt,Cotton,32.7,58.5,34.9,Blight_Spores,Medium,5,1
OBS-02828,2023-01-27,West_Region,Loam,Soybean,12.4,65.8,48.7,Armyworms,Low,1,0
OBS-02829,2022-10-01,Central_Valley,Sandy,Barley,16.0,84.2,7.6,Blight_Spores,Low,1,0
OBS-02830,2022-11-14,North_Region,Clay,Soybean,21.7,33.3,45.4,Armyworms,Low,1,0
OBS-02831,2023-02-09,East_Region,Loam,Wheat,16.2,52.7,6.9,Beetles,Low,1,0
OBS-02832,2023-06-28,North_Region,Sandy,Rice,19.7,93.1,29.5,Beetles,Low,1,0
OBS-02833,2023-04-26,North_Region,Loam,Cotton,32.7,77.1,12.4,Beetles,Medium,5,1
OBS-02834,2022-03-30,East_Region,Silt,Rice,11.6,47.9,28.9,Armyworms,Low,3,0
OBS-02835,2022-12-14,South_Region,Silt,Corn,34.4,44.2,24.5,Aphids,Low,2,0
OBS-02836,2023-01-05,North_Region,Loam,Cotton,16.2,42.2,28.5,Blight_Spores,Low,0,0
OBS-02837,2022-11-14,North_Region,Loam,Rice,22.7,76.0,27.9,Blight_Spores,Low,2,0
OBS-02838,2022-02-13,South_Region,Silt,Soybean,28.9,62.3,30.4,Whiteflies,Low,3,0
OBS-02839,2023-01-21,West_Region,Loam,Tomato,39.5,61.5,23.0,Armyworms,Low,0,0
OBS-02840,2023-10-12,South_Region,Loam,Tomato,29.7,75.3,36.7,Armyworms,Low,3,0
OBS-02841,2022-09-22,East_Region,Sandy,Soybean,32.4,77.5,44.6,Armyworms,Low,1,0
OBS-02842,2023-08-12,Central_Valley,Clay,Rice,33.9,70.1,1.9,Armyworms,Low,3,0
OBS-02843,2022-10-12,South_Region,Silt,Soybean,27.3,48.4,48.3,Blight_Spores,Low,3,0
OBS-02844,2023-10-05,South_Region,Loam,Corn,31.3,64.8,41.0,Beetles,Low,0,0
OBS-02845,2023-08-07,East_Region,Sandy,Rice,17.6,91.4,47.0,Armyworms,Low,3,0
OBS-02846,2023-10-28,East_Region,Loam,Cotton,15.1,74.2,15.3,Aphids,Low,1,0
OBS-02847,2022-01-13,Central_Valley,Silt,Soybean,10.3,70.6,42.6,Beetles,Low,2,0
OBS-02848,2022-04-07,East_Region,Loam,Rice,17.5,86.9,37.8,Whiteflies,Low,3,0
OBS-02849,2023-12-01,East_Region,Loam,Wheat,21.1,47.4,24.6,Aphids,Low,0,0
OBS-02850,2023-05-21,East_Region,Sandy,Tomato,35.5,56.2,17.0,Armyworms,Medium,5,1
OBS-02851,2023-08-10,Central_Valley,Sandy,Soybean,30.4,70.7,18.2,Blight_Spores,Low,3,0
OBS-02852,2023-06-21,Central_Valley,Sandy,Corn,12.7,49.3,26.8,Blight_Spores,Low,0,0
OBS-02853,2023-08-29,East_Region,Loam,Tomato,14.6,42.5,14.4,Armyworms,Low,3,0
OBS-02854,2022-07-26,East_Region,Sandy,Barley,37.8,92.9,24.2,Armyworms,High,8,1
OBS-02855,2023-05-05,East_Region,Clay,Tomato,11.5,33.9,9.5,Beetles,Low,1,0
OBS-02856,2023-02-24,South_Region,Loam,Tomato,10.4,49.9,34.7,Beetles,Low,2,0
OBS-02857,2022-07-19,Central_Valley,Clay,Wheat,32.3,67.5,18.1,Blight_Spores,Low,3,0
OBS-02858,2023-05-12,South_Region,Silt,Wheat,10.9,87.6,21.2,Armyworms,Low,0,0
OBS-02859,2022-10-14,West_Region,Loam,Corn,34.2,93.9,21.1,Beetles,Low,0,0
OBS-02860,2022-11-05,West_Region,Sandy,Tomato,21.4,93.8,21.3,Beetles,Low,1,0
OBS-02861,2023-10-09,Central_Valley,Clay,Corn,17.4,65.8,6.7,Armyworms,Low,1,0
OBS-02862,2023-03-16,Central_Valley,Silt,Corn,13.9,91.1,10.0,Armyworms,Medium,4,1
OBS-02863,2023-04-10,East_Region,Loam,Barley,31.7,71.2,20.5,Whiteflies,Low,3,0
OBS-02864,2022-03-28,West_Region,Loam,Rice,14.8,42.0,27.0,Whiteflies,Low,1,0
OBS-02865,2022-11-17,West_Region,Sandy,Rice,14.5,84.5,40.5,Whiteflies,Low,3,0
OBS-02866,2023-05-08,East_Region,Silt,Corn,37.9,45.4,17.8,Aphids,Low,3,0
OBS-02867,2022-11-15,East_Region,Sandy,Tomato,24.8,72.1,47.1,Armyworms,Medium,6,1
OBS-02868,2022-04-17,South_Region,Silt,Soybean,11.3,66.6,13.2,Blight_Spores,Low,1,0
OBS-02869,2023-10-28,Central_Valley,Sandy,Soybean,26.5,42.3,13.3,Armyworms,Low,0,0
OBS-02870,2022-09-23,West_Region,Clay,Tomato,13.4,80.6,24.7,Whiteflies,High,7,1
OBS-02871,2022-02-02,East_Region,Silt,Cotton,30.4,53.6,29.7,Armyworms,Low,2,0
OBS-02872,2023-01-16,East_Region,Sandy,Wheat,35.0,90.6,16.1,Whiteflies,High,9,1
OBS-02873,2023-06-05,West_Region,Clay,Corn,20.4,86.3,19.3,Armyworms,High,7,1
OBS-02874,2022-07-06,North_Region,Clay,Rice,26.2,40.0,45.4,Beetles,Medium,4,1
OBS-02875,2022-10-08,North_Region,Clay,Wheat,32.5,82.7,14.9,Aphids,Medium,4,1
OBS-02876,2023-01-07,East_Region,Sandy,Rice,11.3,64.7,38.9,Aphids,Low,1,0
OBS-02877,2022-05-19,South_Region,Sandy,Rice,11.7,76.7,9.8,Beetles,Medium,4,1
OBS-02878,2022-10-13,North_Region,Loam,Tomato,25.7,43.7,42.0,Whiteflies,Medium,4,1
OBS-02879,2023-10-16,East_Region,Silt,Cotton,31.9,45.3,49.1,Whiteflies,Low,1,0
OBS-02880,2023-01-05,North_Region,Clay,Wheat,36.6,46.7,43.9,Aphids,Medium,5,1
OBS-02881,2022-07-07,Central_Valley,Silt,Tomato,12.0,83.6,10.8,Aphids,Low,1,0
OBS-02882,2022-01-13,East_Region,Silt,Soybean,39.2,91.8,33.5,Whiteflies,Low,3,0
OBS-02883,2022-01-06,East_Region,Sandy,Wheat,37.2,47.0,6.4,Beetles,High,8,1
OBS-02884,2022-12-25,North_Region,Sandy,Corn,12.2,52.1,11.5,Beetles,Low,2,0
OBS-02885,2023-01-20,West_Region,Clay,Barley,30.2,55.9,9.0,Beetles,Medium,6,1
OBS-02886,2022-12-01,Central_Valley,Silt,Tomato,32.3,54.3,26.8,Blight_Spores,Medium,5,1
OBS-02887,2023-10-03,West_Region,Loam,Barley,15.5,59.4,27.6,Aphids,Low,0,0
OBS-02888,2023-12-01,Central_Valley,Clay,Tomato,12.4,35.4,32.7,Whiteflies,Low,0,0
OBS-02889,2023-07-05,East_Region,Sandy,Rice,26.7,92.9,38.8,Beetles,Low,2,0
OBS-02890,2023-09-10,North_Region,Silt,Cotton,23.1,83.3,31.8,Whiteflies,Low,0,0
OBS-02891,2023-02-22,South_Region,Clay,Cotton,22.9,48.1,45.3,Aphids,Low,1,0
OBS-02892,2023-06-26,Central_Valley,Clay,Rice,37.1,86.9,22.5,Armyworms,Medium,5,1
OBS-02893,2022-08-13,West_Region,Loam,Soybean,18.6,34.4,23.4,Beetles,Low,1,0
OBS-02894,2022-01-23,West_Region,Loam,Barley,28.6,81.7,21.5,Whiteflies,Low,2,0
OBS-02895,2023-07-22,Central_Valley,Clay,Barley,19.7,73.8,13.3,Aphids,Low,2,0
OBS-02896,2023-05-20,West_Region,Loam,Soybean,23.1,79.3,39.7,Beetles,Low,1,0
OBS-02897,2022-12-11,East_Region,Clay,Soybean,22.3,81.5,38.0,Aphids,Low,1,0
OBS-02898,2023-02-06,East_Region,Silt,Barley,14.0,94.6,40.0,Armyworms,Low,1,0
OBS-02899,2023-10-16,West_Region,Loam,Soybean,26.6,35.1,40.1,Aphids,Low,0,0
OBS-02900,2022-09-21,West_Region,Sandy,Soybean,29.1,57.8,43.2,Beetles,Low,2,0
OBS-02901,2023-04-19,Central_Valley,Silt,Cotton,10.6,49.5,9.9,Whiteflies,Medium,4,1
OBS-02902,2023-03-05,West_Region,Loam,Barley,16.8,76.9,9.9,Armyworms,Low,1,0
OBS-02903,2022-03-03,East_Region,Silt,Corn,10.5,41.4,1.8,Blight_Spores,Low,0,0
OBS-02904,2023-10-24,West_Region,Loam,Corn,27.8,42.3,43.9,Aphids,Low,3,0
OBS-02905,2022-06-24,East_Region,Sandy,Cotton,33.0,50.6,37.7,Whiteflies,High,7,1
OBS-02906,2023-08-05,Central_Valley,Sandy,Wheat,28.1,66.9,2.6,Armyworms,Low,3,0
OBS-02907,2023-03-12,West_Region,Sandy,Rice,17.1,88.6,26.6,Whiteflies,Low,2,0
OBS-02908,2023-07-23,Central_Valley,Clay,Wheat,28.4,39.2,11.3,Blight_Spores,Low,0,0
OBS-02909,2023-03-11,Central_Valley,Silt,Wheat,24.9,55.5,17.3,Whiteflies,Low,1,0
OBS-02910,2023-10-16,South_Region,Silt,Soybean,12.1,89.5,32.4,Aphids,Low,1,0
OBS-02911,2022-07-26,West_Region,Loam,Cotton,31.8,62.3,8.5,Beetles,Low,3,0
OBS-02912,2022-01-19,West_Region,Sandy,Barley,27.9,61.1,9.0,Blight_Spores,Low,1,0
OBS-02913,2022-04-02,West_Region,Clay,Tomato,24.4,67.0,9.9,Whiteflies,Medium,4,1
OBS-02914,2023-09-03,East_Region,Clay,Rice,15.6,33.4,37.1,Blight_Spores,Low,0,0
OBS-02915,2022-10-22,South_Region,Sandy,Rice,31.0,80.8,48.0,Whiteflies,Low,2,0
OBS-02916,2022-10-20,North_Region,Clay,Rice,23.1,72.8,38.7,Beetles,Medium,6,1
OBS-02917,2023-01-14,East_Region,Clay,Barley,25.0,79.3,9.3,Whiteflies,Low,2,0
OBS-02918,2022-11-29,West_Region,Silt,Corn,38.7,93.1,40.1,Armyworms,Medium,5,1
OBS-02919,2022-02-05,West_Region,Silt,Soybean,18.8,39.2,30.4,Blight_Spores,Low,0,0
OBS-02920,2022-02-17,East_Region,Loam,Corn,24.2,70.7,41.9,Blight_Spores,Low,2,0
OBS-02921,2022-08-31,East_Region,Clay,Soybean,31.5,56.5,36.8,Blight_Spores,Low,1,0
OBS-02922,2022-07-22,North_Region,Loam,Cotton,30.6,44.4,16.3,Armyworms,Low,3,0
OBS-02923,2022-01-11,North_Region,Clay,Barley,13.5,88.6,21.6,Whiteflies,Low,3,0
OBS-02924,2023-01-19,North_Region,Loam,Corn,16.8,65.7,40.1,Blight_Spores,Low,1,0
OBS-02925,2023-06-20,South_Region,Silt,Cotton,18.2,34.7,34.0,Aphids,Low,0,0
OBS-02926,2022-05-25,North_Region,Clay,Rice,29.9,67.6,36.9,Armyworms,Low,2,0
OBS-02927,2022-01-25,Central_Valley,Loam,Barley,24.7,68.9,2.9,Aphids,Low,2,0
OBS-02928,2022-08-06,West_Region,Sandy,Rice,20.3,32.2,29.4,Armyworms,Low,1,0
OBS-02929,2023-09-28,North_Region,Loam,Barley,14.1,83.8,10.5,Armyworms,Low,1,0
OBS-02930,2023-06-16,East_Region,Loam,Cotton,37.3,63.5,1.6,Beetles,Low,1,0
OBS-02931,2022-01-01,South_Region,Loam,Tomato,34.3,33.0,22.6,Whiteflies,Low,2,0
OBS-02932,2023-09-20,Central_Valley,Loam,Corn,26.3,36.2,34.6,Armyworms,Low,2,0
OBS-02933,2023-09-16,East_Region,Clay,Barley,30.7,82.3,25.5,Blight_Spores,Medium,5,1
OBS-02934,2022-05-21,East_Region,Clay,Barley,28.3,53.3,26.5,Armyworms,Low,3,0
OBS-02935,2023-10-19,East_Region,Loam,Cotton,12.6,89.4,25.4,Aphids,Low,3,0
OBS-02936,2023-01-23,North_Region,Sandy,Cotton,11.5,49.4,43.8,Beetles,Low,1,0
OBS-02937,2022-11-21,Central_Valley,Loam,Cotton,17.9,92.9,17.3,Beetles,Low,3,0
OBS-02938,2022-09-10,South_Region,Loam,Barley,31.9,70.1,13.8,Aphids,Medium,5,1
OBS-02939,2023-03-13,West_Region,Clay,Corn,29.1,43.4,40.4,Armyworms,Low,1,0
OBS-02940,2022-10-12,East_Region,Loam,Soybean,32.6,65.6,16.1,Blight_Spores,Low,2,0
OBS-02941,2022-11-13,West_Region,Loam,Tomato,38.0,89.8,31.0,Blight_Spores,High,9,1
OBS-02942,2022-05-02,Central_Valley,Sandy,Tomato,16.4,30.1,11.9,Beetles,Low,2,0
OBS-02943,2022-07-27,South_Region,Loam,Rice,30.1,70.8,17.0,Beetles,Medium,5,1
OBS-02944,2023-10-15,East_Region,Silt,Corn,20.0,42.6,41.1,Whiteflies,Low,3,0
OBS-02945,2023-08-22,North_Region,Clay,Soybean,11.6,79.5,48.1,Blight_Spores,Low,1,0
OBS-02946,2022-04-01,Central_Valley,Sandy,Barley,31.8,46.9,23.1,Blight_Spores,Low,1,0
OBS-02947,2023-01-29,West_Region,Clay,Corn,38.6,66.6,15.4,Armyworms,Medium,4,1
OBS-02948,2022-04-29,West_Region,Sandy,Wheat,13.4,57.0,16.4,Armyworms,Low,0,0
OBS-02949,2023-11-19,North_Region,Silt,Rice,27.9,92.1,40.6,Aphids,Medium,6,1
OBS-02950,2023-04-03,East_Region,Silt,Tomato,33.8,90.9,1.8,Aphids,Medium,4,1
OBS-02951,2022-05-28,South_Region,Silt,Barley,38.4,61.8,44.4,Aphids,Medium,4,1
OBS-02952,2023-12-01,Central_Valley,Sandy,Tomato,12.8,79.4,20.0,Armyworms,Low,3,0
OBS-02953,2022-07-30,Central_Valley,Clay,Rice,18.3,86.7,10.8,Blight_Spores,Low,3,0
OBS-02954,2022-04-29,North_Region,Sandy,Barley,19.3,66.9,40.4,Beetles,Low,1,0
OBS-02955,2022-08-06,North_Region,Sandy,Wheat,32.3,81.0,49.4,Aphids,Medium,4,1
OBS-02956,2022-01-07,North_Region,Silt,Cotton,21.9,36.7,22.5,Blight_Spores,Low,0,0
OBS-02957,2023-02-22,West_Region,Sandy,Rice,39.6,57.0,34.9,Aphids,Low,2,0
OBS-02958,2022-12-15,North_Region,Silt,Cotton,29.6,75.0,7.1,Beetles,Medium,6,1
OBS-02959,2022-12-27,South_Region,Clay,Tomato,16.5,72.0,13.2,Aphids,Low,0,0
OBS-02960,2022-11-18,East_Region,Loam,Cotton,24.9,60.3,34.8,Aphids,Low,3,0
OBS-02961,2023-06-21,North_Region,Loam,Tomato,37.0,78.5,20.5,Armyworms,Low,2,0
OBS-02962,2022-09-16,Central_Valley,Loam,Corn,32.1,53.9,0.6,Armyworms,Low,3,0
OBS-02963,2022-08-31,East_Region,Silt,Soybean,19.5,78.3,18.2,Beetles,Low,3,0
OBS-02964,2023-04-12,East_Region,Loam,Barley,27.9,49.3,7.1,Blight_Spores,Low,3,0
OBS-02965,2023-09-07,West_Region,Sandy,Cotton,12.3,72.1,19.4,Armyworms,Low,2,0
OBS-02966,2023-09-14,West_Region,Silt,Rice,14.8,85.9,32.2,Armyworms,Medium,5,1
OBS-02967,2023-08-29,North_Region,Clay,Tomato,39.2,50.1,25.7,Whiteflies,Low,2,0
OBS-02968,2023-02-12,North_Region,Silt,Cotton,18.9,48.6,12.3,Armyworms,Low,0,0
OBS-02969,2023-02-16,East_Region,Loam,Cotton,25.3,92.0,10.6,Armyworms,Medium,4,1
OBS-02970,2022-08-19,South_Region,Loam,Tomato,27.3,88.5,49.5,Whiteflies,High,10,1
OBS-02971,2023-03-05,East_Region,Sandy,Tomato,10.0,45.4,14.7,Blight_Spores,Low,3,0
OBS-02972,2022-02-24,West_Region,Loam,Rice,10.9,72.3,27.5,Whiteflies,Medium,4,1
OBS-02973,2023-11-27,East_Region,Sandy,Rice,18.5,62.6,27.6,Blight_Spores,Low,0,0
OBS-02974,2022-01-25,West_Region,Sandy,Wheat,25.4,48.4,14.7,Armyworms,Low,2,0
OBS-02975,2022-10-10,Central_Valley,Silt,Cotton,11.9,53.8,5.4,Whiteflies,Low,1,0
OBS-02976,2023-08-28,West_Region,Silt,Cotton,34.3,62.4,47.0,Blight_Spores,Medium,4,1
OBS-02977,2023-05-16,North_Region,Silt,Cotton,39.5,68.3,44.5,Armyworms,Low,3,0
OBS-02978,2023-08-10,East_Region,Loam,Wheat,13.7,63.4,22.7,Armyworms,Low,0,0
OBS-02979,2023-11-10,South_Region,Clay,Wheat,28.5,32.4,34.8,Blight_Spores,Low,2,0
OBS-02980,2022-01-06,Central_Valley,Silt,Soybean,31.0,56.3,22.2,Armyworms,Low,3,0
OBS-02981,2022-05-11,East_Region,Sandy,Wheat,33.9,64.2,4.4,Whiteflies,Medium,4,1
OBS-02982,2022-06-10,Central_Valley,Loam,Cotton,18.0,48.0,46.8,Whiteflies,Low,0,0
OBS-02983,2023-03-29,South_Region,Clay,Corn,24.7,62.0,19.3,Armyworms,Low,2,0
